row_names,smiles,SUBSTANCE_ID,SUBSTANCE_LOT_ID,SAMPLE_SBMSN_ID,RESULT,SMP_CONC,ASSAY_NAME,CO,ord,cl,if
1.5.M:6,CCc1cccc(C)c1NS(c1cc(C)c(cc1C)OCC)(=O)=O,UNC10370202A,F3386-3662,PLATE 022_M_06,96,20,DENV-2 RdRp picogreen,212,620,25,0
1.4.N:16,CCOc1ccc(cc1F)S(Nc1ccc(CC(NC)=O)cc1)(=O)=O,UNC10371959A,F5190-1001,PLATE 027_N_16,96,20,DENV-2 RdRp picogreen,246,621,25,0
1.5.M:16,CCOC(c1ccc(cc1)NS(c1cc(C(C)C)c(C)cc1OC)(=O)=O)=O,UNC10370361A,F3386-4610,PLATE 022_M_16,94,20,DENV-2 RdRp picogreen,323,622,25,0
1.5.M:15,COc1ccc(cc1)NS(c1cc(c(cc1[Cl])OC)[Cl])(=O)=O,UNC10370345A,F3386-2793,PLATE 022_M_15,95,20,DENV-2 RdRp picogreen,279,623,25,0
1.5.M:22,Cc1ccc(cc1)NS(c1cccc(c1)OC)(=O)=O,UNC10370457A,F3394-0072,PLATE 022_M_22,94,20,DENV-2 RdRp picogreen,324,624,25,0
1.5.M:8,CCCOc1cc(ccc1[Br])S(NCc1ccc(cc1)OC)(=O)=O,UNC10370233A,F3386-3912,PLATE 022_M_08,96,20,DENV-2 RdRp picogreen,213,625,25,0
1.5.M:14,CCOc1ccc(cc1S(NCc1ccccc1[Cl])(=O)=O)[Br],UNC10370329A,F3386-4329,PLATE 022_M_14,96,20,DENV-2 RdRp picogreen,216,626,25,0
1.5.M:18,CC(c1ccccc1)NS(c1cc(ccc1OC)[Cl])(=O)=O,UNC10370393A,F3386-4760,PLATE 022_M_18,95,20,DENV-2 RdRp picogreen,281,627,25,0
1.5.M:13,CCN(Cc1ccccc1)S(c1cc(c(C)cc1OC)[Cl])(=O)=O,UNC10370313A,F3386-2687,PLATE 022_M_13,96,20,DENV-2 RdRp picogreen,215,628,25,0
1.5.M:9,CCN(Cc1ccccc1)S(c1cc(C)c(C)cc1OC)(=O)=O,UNC10370249A,F3386-1316,PLATE 022_M_09,94,20,DENV-2 RdRp picogreen,322,629,25,0
1.5.N:7,Cn1cccc1C(CNS(c1ccc(cc1)[Cl])(=O)=O)N1CCc2ccccc2C1,UNC10372135A,F5261-0106,PLATE 028_N_07,96,20,DENV-2 RdRp picogreen,252,630,25,0
1.5.N:9,Cc1cc(ccc1S(NCC(c1cccn1C)N(C)C)(=O)=O)OC,UNC10372167A,F5261-0389,PLATE 028_N_09,95,20,DENV-2 RdRp picogreen,303,631,25,0
1.3.M:8,CCOc1cc(C)c(cc1C(C)C)S(NCc1ccccn1)(=O)=O,UNC10369604A,F3293-0209,PLATE 020_M_08,89,20,DENV-2 RdRp picogreen,410,632,25,0
1.12.K:20,Cc1cc(CCNS(c2ccc(cc2)C(=O)OC)(=O)=O)nn1C,UNC10391168A,F6502-9272,PLATE 087_K_20,83,20,DENV-2 RdRp picogreen,525,633,25,0
1.3.K:5,CCOc1ccc(cc1)S(N1C2CCC1CC(C2)n1cc(cn1)[Cl])(=O)=O,UNC10378493A,F6672-1130,PLATE 048_K_05,76,20,DENV-2 RdRp picogreen,616,635,26,0
1.5.M:20,Cc1cc(C)n(n1)S(c1ccc(cc1)C(C)(C)C)(=O)=O,UNC10370425A,F3386-4820,PLATE 022_M_20,96,20,DENV-2 RdRp picogreen,217,637,27,0
1.3.M:3,Cc1ccc(cc1)OCC(CNC1CCCCC1)O,UNC10369526A,F3254-0076,PLATE 020_M_03,82,20,DENV-2 RdRp picogreen,535,640,29,0
1.14.N:8,C(CN1C=Cc2ccoc2C1=O)NC(c1ccc2c(c1)nccn2)=O,UNC10391619A,F6524-0516,PLATE 089_N_08,90,20,DENV-2 RdRp picogreen,405,642,30,0
1.3.M:15,Cc1cccc(c1)NC(c1cc(c2ccncc2)nc2ccccc12)=O,UNC10369712A,F3267-0032,PLATE 020_M_15,90,20,DENV-2 RdRp picogreen,395,643,30,0
1.3.N:16,c1ccc2c(c1)c(c(cn2)C(Nc1ccncc1)=O)O,UNC10369729A,F3350-0716,PLATE 020_N_16,85,20,DENV-2 RdRp picogreen,489,644,30,0
1.1.M:5,COc1cc(c2c(cccn2)c1)NC(c1cc(c2ccccc2)[nH]n1)=O,UNC10401768A,F5860-3021,PLATE 121_M_05,66,20,DENV-2 RdRp picogreen,831,645,30,0
1.1.M:11,CSc1cccc(c1)C(Nc1ccc2c(c1)ncs2)=O,UNC10368714A,F2806-0281,PLATE 017_M_11,70,20,DENV-2 RdRp picogreen,713,646,30,0
1.8.P:13,COc1ccc2cc(C(NCc3ccc(c4ccoc4)nc3)=O)[nH]c2c1,UNC10404139A,F6560-7601,PLATE 128_P_13,86,20,DENV-2 RdRp picogreen,483,647,30,0
1.9.C:4,COc1ccc2cc(C(NCCc3ccsc3)=O)[nH]c2c1,UNC10389944A,F6436-1640,PLATE 084_C_04,66,20,DENV-2 RdRp picogreen,828,648,30,0
1.2.B:3,Cc1ccc(cc1C)C(NCc1ccc2c(c1)cc(C)[nH]2)=O,UNC10363839A,F0651-0030,PLATE 002_B_03,82,20,DENV-2 RdRp picogreen,532,649,30,0
1.14.G:16,Cn1ccc2cc(ccc12)C(CNC(c1ccoc1)=O)O,UNC10391740A,F6521-7424,PLATE 089_G_16,70,20,DENV-2 RdRp picogreen,726,650,30,0
1.4.M:15,Cc1cccc(C)c1NC(C1C=COc2ccc(cc2C=1)[Cl])=O,UNC10370029A,F3375-2784,PLATE 021_M_15,96,20,DENV-2 RdRp picogreen,209,651,30,0
1.12.D:4,CN1c2ccccc2N(CCNC(c2ccc(cc2)n2cccc2)=O)S1(=O)=O,UNC10390905A,F6510-0787,PLATE 087_D_04,84,20,DENV-2 RdRp picogreen,508,653,31,0
1.4.G:5,CN(C1CN(C1)Cc1c2cc(ccc2on1)[Cl])C(c1ccc2c(cccn2)c1)=O,UNC10412297A,F6726-1723,PLATE 154_G_05,81,20,DENV-2 RdRp picogreen,561,655,32,0
1.5.M:22,CN1C(c2cc(C(N3CCc4ccccc34)=O)n(CCCOC)c2N(C)C1=O)=O,UNC10372374A,F5257-0551,PLATE 028_M_22,99,20,DENV-2 RdRp picogreen,66,657,33,0
1.3.N:21,Cn1c(cc2C(N3C=CC=CC3=Nc12)=O)C(Nc1cccnc1)=O,UNC10369807A,F3345-0002,PLATE 020_N_21,90,20,DENV-2 RdRp picogreen,396,658,33,0
1.3.L:4,C(c1ccco1)NC(c1cc2C(N3C=CC=CC3=Nc2n1Cc1ccccc1)=O)=O,UNC10369541A,F3345-0325,PLATE 020_L_04,87,20,DENV-2 RdRp picogreen,449,659,33,0
1.3.N:4,CC1=CC=CN2C1=Nc1c(cc(C(NCc3ccc4c(c3)OCO4)=O)n1CCCOC)C2=O,UNC10369543A,F3345-0405,PLATE 020_N_04,78,20,DENV-2 RdRp picogreen,589,660,33,0
1.14.B:6,C1CN(CC2=C1N=C1C=CC(=CN1C2=O)F)C(Cc1cccs1)=O,UNC10391575A,F6523-3969,PLATE 089_B_06,98,20,DENV-2 RdRp picogreen,131,661,33,0
1.14.L:4,C1CN(CC2=C1N=C1C=CC(=CN1C2=O)F)C(Cn1cccc1)=O,UNC10391553A,F6523-3938,PLATE 089_L_04,84,20,DENV-2 RdRp picogreen,510,662,33,0
1.14.H:21,C1CN(CC2=C1N=C1C=CC=CN1C2=O)C(c1ccc(cc1)n1cccc1)=O,UNC10391821A,F6523-3617,PLATE 089_H_21,87,20,DENV-2 RdRp picogreen,468,663,33,0
1.14.F:4,Cc1ccc(C)c(c1)C(N1CCC2=C(C1)C(N1C=C(C=CC1=N2)[Cl])=O)=O,UNC10391547A,F6523-3870,PLATE 089_F_04,78,20,DENV-2 RdRp picogreen,597,664,33,0
1.2.D:11,CN1C(c2c(nc(c3ccco3)nc2SCC=Cc2ccccc2)N(C)C1=O)=O,UNC10363966A,F0654-1298,PLATE 002_D_11,93,20,DENV-2 RdRp picogreen,340,666,34,0
1.1.M:7,CCCc1cnc2c(C(N(C)C(N2C)=O)=O)c1SCc1ccc(cc1)C(=O)OC,UNC10368650A,F2805-0503,PLATE 017_M_07,69,20,DENV-2 RdRp picogreen,735,667,34,0
1.1.M:5,Cc1cnc2c(C(N(C)C(N2C)=O)=O)c1SCC(c1ccc(cc1)OC)=O,UNC10368618A,F2805-0139,PLATE 017_M_05,67,20,DENV-2 RdRp picogreen,781,668,34,0
1.1.M:9,CN1C(c2c(ccnc2N(C)C1=O)SCc1cccc(c1)C(F)(F)F)=O,UNC10368682A,F2805-1696,PLATE 017_M_09,67,20,DENV-2 RdRp picogreen,782,669,34,0
1.1.N:15,Cc1ccc2C(C(=CN(CC(Nc3cccc(c3)SC)=O)c2n1)C(c1cccc(c1)[Cl])=O)=O,UNC10370986A,F3411-1913,PLATE 024_N_15,97,20,DENV-2 RdRp picogreen,147,670,34,0
1.1.N:13,Cc1ccc2C(C(=CN(CC(Nc3ccc(c(c3)[Cl])OC)=O)c2n1)C(c1ccc(cc1)F)=O)=O,UNC10370954A,F3411-1556,PLATE 024_N_13,88,20,DENV-2 RdRp picogreen,435,671,34,0
1.1.I:4,C(c1ccccc1)N1C=C(C(O)=O)C(c2cc(ccc12)F)=O,UNC10406544A,F6782-3898,PLATE 136_I_04,65,20,DENV-2 RdRp picogreen,870,672,34,0
1.2.D:20,C1CCN(CC1)c1ccc2c(c1)C(N(Cc1ccccc1)C(=N2)SCC(NCc1ccco1)=O)=O,UNC10106000A,F3168-1934,PLATE 018_D_20,98,20,DENV-2 RdRp picogreen,76,674,35,0
1.3.F:5,CCCCCN1C(=Nc2cc(ccc2C1=O)C(NCc1ccco1)=O)SCc1ccncc1,UNC10364186A,F0916-6431,PLATE 003_F_05,65,20,DENV-2 RdRp picogreen,837,675,35,0
1.4.M:10,Cc1c(CSC2=Nc3ccccc3C(N2C2CCCC2)=O)nc(c2cccc(c2OC)OC)o1,UNC10369950A,F3382-2261,PLATE 021_M_10,95,20,DENV-2 RdRp picogreen,270,676,35,0
1.4.M:21,C1CCC(CC1)NC(CCCCN1C(c2ccccc2N(Cc2ccc(cc2)[Cl])C1=O)=O)=O,UNC10370122A,F3382-0739,PLATE 021_M_21,92,20,DENV-2 RdRp picogreen,360,677,35,0
1.1.M:18,C(CN1C(c2ccccc2NC1=O)=O)C(N1CCN(CC1)c1ccc(cc1)F)=O,UNC10371033A,F3407-3692,PLATE 024_M_18,98,20,DENV-2 RdRp picogreen,81,678,35,0
1.1.M:6,COc1cccc(c1)N1CCN(CC1)C(c1ccc2C(N(C(Nc2c1)=O)c1ccccc1)=O)=O,UNC10370841A,F3407-0657,PLATE 024_M_06,97,20,DENV-2 RdRp picogreen,139,679,35,0
1.5.N:4,Cc1cc(C)cc(c1)N1C(c2ccccc2N(Cc2nc(c3ccc(c(c3)OC)OC)no2)C1=O)=O,UNC10370171A,F3398-2346,PLATE 022_N_04,96,20,DENV-2 RdRp picogreen,219,680,35,0
1.4.N:15,COCCCN1C(c2ccccc2N(Cc2nc(c3cccc(c3)[Br])no2)C1=O)=O,UNC10370030A,F3382-7817,PLATE 021_N_15,86,20,DENV-2 RdRp picogreen,473,681,35,0
1.2.M:19,C(c1ccc2c(c1)OCO2)NC(CN1C(N=C(c2cc(ccc12)[Cl])c1ccccc1F)=O)=O,UNC10369463A,F3222-1153,PLATE 019_M_19,75,20,DENV-2 RdRp picogreen,639,682,35,0
1.4.M:6,CCn1c(c2c(c(cn2)c2ccccc2)nc1SCC(Nc1ccccc1[Br])=O)O,UNC10369886A,F3382-1706,PLATE 021_M_06,97,20,DENV-2 RdRp picogreen,136,683,35,0
1.4.M:4,CCn1c(c2c(c(cn2)c2ccccc2)nc1SCC(Nc1ccccc1C(F)(F)F)=O)O,UNC10369854A,F3382-1336,PLATE 021_M_04,93,20,DENV-2 RdRp picogreen,343,684,35,0
1.14.A:11,C1CC1n1c(c2c(c(cn2)c2ccccc2)nc1SCC(NCc1ccco1)=O)O,UNC10386857A,F3382-2215,PLATE 074_A_11,70,20,DENV-2 RdRp picogreen,723,685,35,0
1.2.M:3,Cn1cc(c2ccccc2)c2c1C(N(CCOC)C(=N2)SCC(Nc1ccccc1F)=O)=O,UNC10371112A,F3411-7870,PLATE 025_M_03,95,20,DENV-2 RdRp picogreen,298,686,35,0
1.1.N:6,CCn1c2C(N(Cc3ccc(cc3)F)C(=Nc2c(C)n1)SCC(Nc1ccccc1[Cl])=O)=O,UNC10370842A,F3411-4169,PLATE 024_N_06,96,20,DENV-2 RdRp picogreen,227,687,35,0
1.2.M:7,Cn1cc2c(C(N(Cc3ccc(cc3)F)C(N2CC(Nc2cc(ccc2OC)[Cl])=O)=O)=O)n1,UNC10371176A,F3411-8526,PLATE 025_M_07,95,20,DENV-2 RdRp picogreen,299,688,35,0
1.1.N:8,CCn1c2C(N(CCc3ccccc3)C(N(CC(Nc3ccc(cc3)C(=O)OC)=O)c2c(C)n1)=O)=O,UNC10370874A,F3411-4450,PLATE 024_N_08,94,20,DENV-2 RdRp picogreen,328,689,35,0
1.2.M:10,Cc1ccc(cc1[Cl])NC(c1cc2C(N(C)C(N(C)c2s1)=O)=O)=O,UNC10371224A,F5004-0112,PLATE 025_M_10,97,20,DENV-2 RdRp picogreen,151,690,35,0
1.13.A:20,CCc1cc2C(N(Cc3ccco3)C(=Nc2s1)SCC(Nc1ccccc1F)=O)=O,UNC10386682A,F3277-0724,PLATE 073_A_20,65,20,DENV-2 RdRp picogreen,857,691,35,0
1.4.M:8,C1CN(CCN1C(CN1C=Nc2c3ccccc3sc2C1=O)=O)c1ccccc1F,UNC10369918A,F3382-1959,PLATE 021_M_08,94,20,DENV-2 RdRp picogreen,317,692,35,0
1.4.M:16,CC1=Nc2c3ccccc3sc2C(N1CC(Nc1ccc(C)c(c1)[Cl])=O)=O,UNC10370044A,F3382-3523,PLATE 021_M_16,92,20,DENV-2 RdRp picogreen,358,693,35,0
1.4.M:20,CCC1=Nc2c3c(cccc3sc2C(N1CC(NCc1ccc(cc1)[Cl])=O)=O)F,UNC10370106A,F3382-4599,PLATE 021_M_20,92,20,DENV-2 RdRp picogreen,359,694,35,0
1.4.M:22,CCN1C(=Nc2c(csc2C1=O)c1ccccc1)SCC(Nc1cc(ccc1OC)[Cl])=O,UNC10370138A,F3382-5093,PLATE 021_M_22,94,20,DENV-2 RdRp picogreen,319,695,35,0
1.5.N:17,COc1cccc(CNC(CN2C=Nc3c(csc3C2=O)c2ccc(cc2)F)=O)c1,UNC10370378A,F3398-0923,PLATE 022_N_17,92,20,DENV-2 RdRp picogreen,363,696,35,0
1.5.N:8,COCCNC(CCn1cnc2c3ccccc3nc2c1O)=O,UNC10370234A,F3398-3030,PLATE 022_N_08,95,20,DENV-2 RdRp picogreen,285,697,35,0
1.4.N:5,CC(CCc1ccccc1)NC(CCn1cnc2c3cc(C)ccc3nc2c1O)=O,UNC10369871A,F3382-6355,PLATE 021_N_05,94,20,DENV-2 RdRp picogreen,321,698,35,0
1.4.N:13,Cc1ccc2c(c1)c1c(c(n(CC(NC3CCCC3)=O)cn1)O)n2,UNC10369999A,F3382-7529,PLATE 021_N_13,86,20,DENV-2 RdRp picogreen,472,699,35,0
1.4.N:7,C(Cn1cnc2c3ccccc3nc2c1O)C(N1CCN(CC1)c1ccccc1F)=O,UNC10369903A,F3382-6775,PLATE 021_N_07,91,20,DENV-2 RdRp picogreen,378,700,35,0
1.5.L:14,CCn1c(c2c(c3ccccc3n2)nc1SCC(NCc1ccco1)=O)O,UNC10364964A,F1882-1286,PLATE 005_L_14,65,20,DENV-2 RdRp picogreen,838,701,35,0
1.2.M:14,C1CN(CCC1Cc1ccccc1)C(CCN1C=Nc2c(cnn2c2ccccc2)C1=O)=O,UNC10371288A,F5009-0602,PLATE 025_M_14,98,20,DENV-2 RdRp picogreen,88,702,35,0
1.2.P:16,CCOC(c1ccccc1NC(CN1C=Nc2c(cnn2c2ccc(cc2)F)C1=O)=O)=O,UNC10364052A,F0679-0399,PLATE 002_P_16,82,20,DENV-2 RdRp picogreen,533,703,35,0
1.8.L:16,CCCC(CCC)C(Nc1cc(C)nn1c1nc(c2cnn(c3ccc(cc3)[Cl])c2n1)O)=O,UNC10400984A,F5091-0609,PLATE 118_L_16,74,20,SARSCoV2RdRpsingleshot,655,704,35,0
1.5.N:3,C1CCN(CC1)c1c2C=CC(N(C3CC3)c2ncn1)=O,UNC10372071A,F5257-1004,PLATE 028_N_03,96,20,DENV-2 RdRp picogreen,250,705,35,0
1.4.H:3,C1CN(CCC1N1C=Nc2c(cccn2)C1=O)C(Cc1cccs1)=O,UNC10407487A,F6559-0645,PLATE 139_H_03,93,20,DENV-2 RdRp picogreen,355,706,35,0
1.3.N:18,CN1C(c2c(nc3N(CCn23)c2ccc(cc2)OCC(=O)OC)N(C)C1=O)=O,UNC10369760A,F3353-0192,PLATE 020_N_18,87,20,DENV-2 RdRp picogreen,452,708,36,0
1.3.M:17,CC1C(C)=NN(CCCO)c2nc3c(C(N(CC=Cc4ccccc4)C(N3C)=O)=O)n12,UNC10369743A,F3270-3187,PLATE 020_M_17,89,20,DENV-2 RdRp picogreen,413,709,36,0
1.3.M:6,CC1=Cn2c3C(N(C)C(N(C)c3nc2N1CCCNc1ccccc1[Cl])=O)=O,UNC10369574A,F3289-1246,PLATE 020_M_06,85,20,DENV-2 RdRp picogreen,487,710,36,0
1.3.M:9,Cc1cccc(Cn2c3C(NC(N(C)c3nc2NCc2ccc(cc2)OC)=O)=O)c1,UNC10369619A,F3259-0478,PLATE 020_M_09,94,20,DENV-2 RdRp picogreen,315,711,36,0
1.3.M:13,CN1C(NC(c2c1nc(NC1CCCCC1)n2CCOC)=O)=O,UNC10369682A,F3260-0945,PLATE 020_M_13,89,20,DENV-2 RdRp picogreen,411,712,36,0
1.3.M:11,CCCCCOC(CSc1nc2c(C(N(Cc3ccccc3)C(N2C)=O)=O)n1C)=O,UNC10369651A,F3260-0507,PLATE 020_M_11,90,20,DENV-2 RdRp picogreen,393,713,36,0
1.11.N:6,C(C1C(N2C(c3ccccc3N=C2SCC(c2ccccc2)=O)=N1)=O)C(NCc1ccco1)=O,UNC10376277A,F6548-3906,PLATE 041_N_06,65,20,DENV-2 RdRp picogreen,845,715,37,0
1.3.N:9,CCc1ccc(cc1)N1CC(CC1=O)c1nc2ccccc2n1CCOCC,UNC10369620A,F3320-0255,PLATE 020_N_09,87,20,DENV-2 RdRp picogreen,451,717,38,0
1.3.N:22,COCc1nc2ccccc2n1CC(COc1ccccc1[Cl])O,UNC10369823A,F3366-5638,PLATE 020_N_22,88,20,DENV-2 RdRp picogreen,432,718,38,0
1.3.M:5,C1CCN(CC1)Cc1nc2ccccc2n1CCOc1ccccc1,UNC10369558A,F3257-0282,PLATE 020_M_05,86,20,DENV-2 RdRp picogreen,471,719,38,0
1.3.M:4,COc1ccc(cc1)OCCn1c2ccccc2nc1CCO,UNC10369542A,F3287-0370,PLATE 020_M_04,83,20,DENV-2 RdRp picogreen,515,720,38,0
1.3.N:11,CN(Cc1nc2ccccc2n1CCOc1ccccc1[Cl])C(c1ccco1)=O,UNC10369652A,F3320-0544,PLATE 020_N_11,81,20,DENV-2 RdRp picogreen,551,721,38,0
1.3.N:13,CCOCCn1c2ccccc2nc1C(C)NC(c1ccco1)=O,UNC10068080A,F3320-0688,PLATE 020_N_13,67,20,DENV-2 RdRp picogreen,784,722,38,0
1.8.M:18,CCOc1c(CNC(C2CCc3c(C2)nc(C)[nH]3)=O)cccn1,UNC10375509A,F6492-0939,PLATE 038_M_18,88,20,DENV-2 RdRp picogreen,438,723,38,0
1.3.N:5,CCn1c2c(c(ncn2)SCc2ccccc2F)nn1,UNC10371465A,F5061-0230,PLATE 026_N_05,97,20,DENV-2 RdRp picogreen,167,725,39,0
1.3.N:7,CCn1c2c(c(ncn2)N2CCN(CC2)C(C(C)(C)C)=O)nn1,UNC10371497A,F5062-0158,PLATE 026_N_07,98,20,DENV-2 RdRp picogreen,109,726,39,0
1.3.N:9,CCOc1ccc(cc1)NC(N1CCN(CC1)c1c2c(ncn1)n(C)nn2)=O,UNC10371529A,F5065-0014,PLATE 026_N_09,98,20,DENV-2 RdRp picogreen,111,727,39,0
1.1.M:10,COc1ccc(cc1C(N1CCN(CC1)c1c2c(ncn1)n(c1ccc(cc1)F)nn2)=O)[Cl],UNC10368698A,F2865-0373,PLATE 017_M_10,66,20,DENV-2 RdRp picogreen,811,728,39,0
1.6.C:3,C1Cc2c(C1)sc(CN1CC3CN(CC3C1)c1ncccn1)n2,UNC10408122A,F6734-0038,PLATE 141_C_03,66,20,DENV-2 RdRp picogreen,834,730,40,0
1.4.N:21,CCc1cccc2c1nc(N1CCN(CC1)C(C1CCCN(C1)S(C)(=O)=O)=O)s2,UNC10372039A,F5140-0204,PLATE 027_N_21,98,20,DENV-2 RdRp picogreen,121,732,41,0
1.4.N:4,CS(N1CCCC1C(N(Cc1ccccc1)c1nc2c(cccc2s1)[Cl])=O)(=O)=O,UNC10371767A,F5142-0288,PLATE 027_N_04,96,20,DENV-2 RdRp picogreen,241,733,41,0
1.2.M:4,CC(C)c1cccc2c1nc(N1CCN(CC1)C(c1cc(C)no1)=O)s2,UNC10371128A,F5002-0383,PLATE 025_M_04,98,20,DENV-2 RdRp picogreen,84,734,41,0
1.2.M:21,Cc1cc(C)c2c(c1)nc(N(Cc1ccccn1)C(c1cc(C)no1)=O)s2,UNC10371400A,F5002-0017,PLATE 025_M_21,97,20,DENV-2 RdRp picogreen,153,735,41,0
1.3.M:20,Cc1cc(C(N(CCN2CCOCC2)c2nc3c(cccc3s2)[Cl])=O)on1,UNC10371703A,F5057-0117,PLATE 026_M_20,98,20,DENV-2 RdRp picogreen,105,736,41,0
1.3.N:10,Cc1c(ccc2c1nc(N(CCN1CCOCC1)C(c1ccnn1C)=O)s2)[Cl],UNC10371545A,F5085-0144,PLATE 026_N_10,98,20,DENV-2 RdRp picogreen,112,737,41,0
1.3.N:12,Cc1cc(C)c2c(c1)sc(n2)N(Cc1cccnc1)C(c1ccnn1C)=O,UNC10371577A,F5086-0323,PLATE 026_N_12,98,20,DENV-2 RdRp picogreen,114,738,41,0
1.4.N:9,CCn1c(cc(C)n1)C(N(CCCN(C)C)c1nc2c(ccc(c2s1)[Cl])OC)=O,UNC10371847A,F5119-0117,PLATE 027_N_09,96,20,DENV-2 RdRp picogreen,243,739,41,0
1.4.N:19,CCn1c(C)cc(C(N(CCCN(C)C)c2nc3c(C)ccc(c3s2)[Cl])=O)n1,UNC10372007A,F5128-0085,PLATE 027_N_19,93,20,DENV-2 RdRp picogreen,345,740,41,0
1.4.M:7,Cn1ccc(C(N(CC2CCCO2)c2nc3c(cc(cc3s2)F)F)=O)n1,UNC10371814A,F5094-0497,PLATE 027_M_07,97,20,DENV-2 RdRp picogreen,171,741,41,0
1.4.M:5,CCOc1ccc2c(c1)sc(n2)N(CCCN1CCOCC1)C(c1ccn(C)n1)=O,UNC10371782A,F5094-0102,PLATE 027_M_05,96,20,DENV-2 RdRp picogreen,238,742,41,0
1.12.G:19,COc1cccc2c1nc(N(Cc1ccco1)C(c1nc3ccccc3s1)=O)s2,UNC10386357A,F2899-0371,PLATE 072_G_19,97,20,DENV-2 RdRp picogreen,198,743,41,0
1.7.G:13,CN(C)CCCN(C(c1nc2ccccc2s1)=O)c1nc2c(ccc(c2s1)OC)OC,UNC10384680A,F2019-2578,PLATE 067_G_13,67,20,DENV-2 RdRp picogreen,796,744,41,0
1.2.O:4,COc1cccc2c1nc(N(Cc1ccco1)C(CSCc1ccccc1)=O)s2,UNC10368919A,F2979-0563,PLATE 018_O_04,82,20,DENV-2 RdRp picogreen,534,745,41,0
1.12.I:19,COc1cccc2c1nc(N(Cc1ccco1)C(C1CC1)=O)s2,UNC10386359A,F2899-0408,PLATE 072_I_19,79,20,DENV-2 RdRp picogreen,581,746,41,0
1.12.K:19,Cc1cc(C)c2c(c1)nc(N(Cc1ccco1)C(COc1ccccc1)=O)s2,UNC10386361A,F2899-2795,PLATE 072_K_19,70,20,DENV-2 RdRp picogreen,722,747,41,0
1.12.O:21,C(c1cccnc1)N(C(c1ccco1)=O)c1nc2ccc(cc2s1)F,UNC10367298A,F2515-0416,PLATE 012_O_21,78,20,DENV-2 RdRp picogreen,588,748,41,0
1.12.K:16,C(c1ccco1)N(C(CS(Cc1ccccc1)(=O)=O)=O)c1nc2ccc(cc2s1)F,UNC10386314A,F2982-0610,PLATE 072_K_16,70,20,DENV-2 RdRp picogreen,721,749,41,0
1.8.P:3,C(C(N(Cc1ccco1)c1nc2ccc(cc2s1)F)=O)c1ccc2c(c1)OCO2,UNC10384847A,F2300-0751,PLATE 068_P_03,68,20,DENV-2 RdRp picogreen,768,750,41,0
1.8.F:19,Cc1nc2C(N(CC(c3cccc(c3)[Br])=O)N=C(c3ccco3)c2s1)=O,UNC10385093A,F2347-1111,PLATE 068_F_19,83,20,DENV-2 RdRp picogreen,522,751,41,0
1.2.A:9,C1COCCN1c1nc2C(N(Cc3ccc(cc3[Cl])[Cl])N=C(c3ccco3)c2s1)=O,UNC10368982A,F2927-1639,PLATE 018_A_09,75,20,DENV-2 RdRp picogreen,626,752,41,0
1.2.I:7,C1CCN(CC1)c1nc2C(N(CC(=O)OCc3ccccc3)N=C(c3ccco3)c2s1)=O,UNC10368960A,F2927-1449,PLATE 018_I_07,67,20,DENV-2 RdRp picogreen,783,753,41,0
1.2.M:7,Cc1c(cccc1[Cl])NC(CN1C(c2c(C(c3ccco3)=N1)sc(n2)N1CCCCC1)=O)=O,UNC10368964A,F2927-1506,PLATE 018_M_07,65,20,DENV-2 RdRp picogreen,841,754,41,0
1.4.J:21,C1Cc2c(C1)ncnc2N1CCN(CC1)c1nc2cnccc2s1,UNC10412556A,F6756-0097,PLATE 154_J_21,91,20,DENV-2 RdRp picogreen,390,755,41,0
1.1.G:4,C1CCc2c(C1)c(c(NC(c1ccco1)=O)s2)c1nc2ccccc2s1,UNC10363549A,F0289-0427,PLATE 001_G_04,92,20,DENV-2 RdRp picogreen,357,756,41,0
1.3.J:22,C1Cc2c(CN3CCOCC3)c(NC(c3ccccc3)=O)sc2C1,UNC10364459A,F1142-1932,PLATE 003_J_22,73,20,DENV-2 RdRp picogreen,664,757,41,0
1.9.N:20,CCN(CC)C(c1c(c2c3CCCCc3c(c3ccco3)nc2s1)N)=O,UNC10409347A,F3091-0078,PLATE 144_N_20,86,20,DENV-2 RdRp picogreen,486,758,41,0
1.12.L:6,CS(c1ccccc1C(Nc1nc2c3ccccc3CCc2s1)=O)(=O)=O,UNC10367060A,F2556-0031,PLATE 012_L_06,84,20,DENV-2 RdRp picogreen,496,759,41,0
1.8.N:3,C1Cc2c(c3ccccc13)nc(NC(Cc1ccc3c(c1)OCO3)=O)s2,UNC10384845A,F2300-0151,PLATE 068_N_03,84,20,DENV-2 RdRp picogreen,503,760,41,0
1.4.N:17,COc1cccc(c1)N1CCN(CC1)C(CCc1nc(c2c3CCCCCc3sc2n1)O)=O,UNC10370061A,F3382-8026,PLATE 021_N_17,87,20,DENV-2 RdRp picogreen,454,762,42,0
1.4.G:21,C1CCC(C1)n1c2CCCCc2c(CNC(Nc2cccs2)=O)n1,UNC10402978A,F6440-3010,PLATE 124_G_21,90,20,DENV-2 RdRp picogreen,406,764,43,0
1.14.N:16,Cn1c2CCCc2c(CN(Cc2ccco2)C(Cc2cccs2)=O)n1,UNC10382192A,F6503-4819,PLATE 059_N_16,67,20,DENV-2 RdRp picogreen,793,765,43,0
